CCHANNELCODE,CTITLE_TXT,CONTENT,CRELEASETIME,CRELEASETIME2,CURL,DOCID,FILESIZE,MIMETYPE
8349,王府井公开发行可转换公司债券募集说明书摘要,股票简称：王府井 股票代码：600859 北京王府井百货（集团）股份有限公司 公开发行可转,2009-10-15,00:00:00,/disclosure/listedinfo/announcement/c/2009-10-15/600859_20091015_4.pdf,c96a06db8e3a42b39d09584cf344466d,,pdf
8349,博汇纸业公开发行可转换公司债券募集说明书,股票简称股票简称股票简称股票简称：：：：博汇纸业博汇纸业博汇纸业博汇纸业 股票代码,2009-09-21,00:00:00,/disclosure/listedinfo/announcement/c/2009-09-21/600966_20090921_3.pdf,2fc2b1d6572b40a498ce9e8980105166,,pdf
8349,博汇纸业公开发行可转换公司债券募集说明书摘要,股票简称股票简称股票简称股票简称：：：：博汇纸业博汇纸业博汇纸业博汇纸业 股票代码,2009-09-21,00:00:00,/disclosure/listedinfo/announcement/c/2009-09-21/600966_20090921_4.pdf,aaff49fab1694802aee3e9607b6ea164,,pdf
8349,浙江龙盛发行可转换公司债券募集说明书摘要,本次证券发行的募集文件 募集说明书摘要 1 股票简称：浙江龙盛 股票代码：600352 浙江,2009-09-10,00:00:00,/disclosure/listedinfo/announcement/c/2009-09-10/600352_20090910_5.pdf,6dbd50bf18bb4d0098907e1e1379b30f,,pdf
8349,浙江龙盛发行可转换公司债券募集说明书,股票简称：浙江龙盛 股票代码：600352 浙江龙盛集团股份有限公司 Zhejiang Longsheng,2009-09-10,00:00:00,/disclosure/listedinfo/announcement/c/2009-09-10/600352_20090910_4.pdf,972f61156ee740fa91fbd904d819d524,,pdf
8349,大西洋可转换公司债券募集说明书,股票简称：大西洋 股票代码：600558 四川大西洋焊接材料股份有限公司 ATLANTIC CHINA,2009-09-01,00:00:00,/disclosure/listedinfo/announcement/c/2009-09-01/600558_20090901_3.pdf,869a90a5bd3c449aa47e7be976f1735b,,pdf
8349,大西洋可转换公司债券募集说明书摘要,股票简称：大西洋 股票代码：600558 四川大西洋焊接材料股份有限公司 ATLANTIC CHINA,2009-09-01,00:00:00,/disclosure/listedinfo/announcement/c/2009-09-01/600558_20090901_4.pdf,06225caae9fe4a4baa4cb37dbc51d5a1,,pdf
8349,厦工股份发行可转换公司债券募集说明书摘要,股票简称：厦工股份 股票代码：600815 厦门厦工机械股份有限公司 Xiamen XGMA Machine,2009-08-26,00:00:00,/disclosure/listedinfo/announcement/c/2009-08-26/600815_20090826_4.pdf,bc188bb150264e9789f358c8d6cf0fbb,,pdf
8349,厦工股份发行可转换公司债券募集说明书,股票简称：厦工股份 股票代码：600815 厦门厦工机械股份有限公司 Xiamen XGMA Machine,2009-08-26,00:00:00,/disclosure/listedinfo/announcement/c/2009-08-26/600815_20090826_3.pdf,55ae4f6c36ae413d96685a6ac3710b81,,pdf
8349,四川长虹认股权和债券分离交易的可转换公司债券募集说明书,1－1－1 股票简称：四川长虹 股票代码：600839 四川长虹电器股份有限公司 认股权和债券,2009-07-28,00:00:00,/disclosure/listedinfo/announcement/c/2009-07-28/600839_20090728_4.pdf,854a311083d342608ce971b28bb2df79,,pdf
8349,四川长虹认股权和债券分离交易的可转换公司债券募集说明书摘要,四川长虹电器股份有限公司分离交易可转换公司债券 募集说明书摘要 1－2－1 股票简称：,2009-07-28,00:00:00,/disclosure/listedinfo/announcement/c/2009-07-28/600839_20090728_5.pdf,8b7a0a19692148e280204a914bc64ab0,,pdf
8349,江西铜业认股权和债券分离交易的可转换公司债券募集说明书摘要,1-2-1 股票简称：江西铜业 股票代码：600362（A 股）/0358（H 股） 江西铜业股份有限公,2008-09-18,00:00:00,/disclosure/listedinfo/announcement/c/2008-09-18/600362_20080918_4.pdf,264100932757432092fce7126c5fb28e,,pdf
8349,江西铜业认股权和债券分离交易的可转换公司债券募集说明书,1-1-1 股票简称：江西铜业/股票代码：600362（A 股）/0358（H 股）/JCC（伦敦）/JIXAY,2008-09-18,00:00:00,/disclosure/listedinfo/announcement/c/2008-09-18/600362_20080918_3.pdf,1bb16cdf18e04349a4c179f87a771d48,,pdf
8349,新钢股份可转换公司债券募集说明书,1—1—1 股票简称：新钢股份 股票代码：600782 新余钢铁股份有限公司 Xinyu Iron & Se,2008-08-19,00:00:00,/disclosure/listedinfo/announcement/c/2008-08-19/600782_20080819_4.pdf,a3f1292756734e87a6e948ec410d3ceb,,pdf
8349,新钢股份可转换公司债券募集说明书摘要,本次发行可转换公司债券募集文件 募集说明书摘要 1—2—1 股票简称：新钢股份 股票代码,2008-08-19,00:00:00,/disclosure/listedinfo/announcement/c/2008-08-19/600782_20080819_5.pdf,334e695c71454ec7812212badf1de8ab,,pdf
8349,葛洲坝认股权和债券分离交易的可转换公司债券募集说明书,股票简称：葛洲坝 股票代码：600068 认股权和债券分离交易的可转换公司债券 募集说明书,2008-06-23,00:00:00,/disclosure/listedinfo/announcement/c/2008-06-23/600068_20080623_3.pdf,618d79e1472c41ffbd8400ce3652266b,,pdf
8349,葛洲坝认股权和债券分离交易的可转换公司债券募集说明书摘要,葛洲坝分离交易可转债申请文件 募集说明书摘要 股票简称：葛洲坝 股票代码：600068 认,2008-06-23,00:00:00,/disclosure/listedinfo/announcement/c/2008-06-23/600068_20080623_4.pdf,3509c3fed1b64a88a10cb49ea1d6b351,,pdf
8349,宝钢股份认股权和债券分离交易的可转换公司债券募集说明书摘要,"股票简称：宝钢股份 股票代码：600019 Baoshan Iron & Steel Co., Ltd. （上海市宝山区",2008-06-18,00:00:00,/disclosure/listedinfo/announcement/c/2008-06-18/600019_20080618_4.pdf,a2ff7fc8a3994cd2abb7ccf1093777a3,,pdf
8349,宝钢股份认股权和债券分离交易的可转换公司债券募集说明书,"1 股票简称：宝钢股份 股票代码：600019 Baoshan Iron & Steel Co., Ltd. （上海市宝山",2008-06-18,00:00:00,/disclosure/listedinfo/announcement/c/2008-06-18/600019_20080618_3.pdf,43926d6b3cf24a16885a02814fe3cbaa,,pdf
8349,康美药业认股权和债券分离交易的可转换公司债券募集说明书摘要,康美药业分离交易可转债 募集说明书摘要（封卷稿） 1－2－1 股票简称：康美药业 股票代,2008-05-06,00:00:00,/disclosure/listedinfo/announcement/c/2008-05-06/600518_20080506_5.pdf,61d9b8dce8b04915a1f6aed28c3f050d,,pdf
8349,康美药业认股权和债券分离交易的可转换公司债券募集说明书,康美药业分离交易可转债 募集说明书（封卷稿） 1－1－1 股票简称：康美药业 股票代码：,2008-05-06,00:00:00,/disclosure/listedinfo/announcement/c/2008-05-06/600518_20080506_4.pdf,02f5957ae65c4d3081b7c97ebf7e4a87,,pdf
8349,国电电力认股权和债券分离交易的可转换公司债券募集说明书,1-1-1 股票简称：国电电力 股票代码：600795 国电电力发展股份有限公司 GD POWER DEVE,2008-05-05,00:00:00,/disclosure/listedinfo/announcement/c/2008-05-05/600795_20080505_3.pdf,4763e359e03d431597207299dee173ef,,pdf
8349,国电电力认股权和债券分离交易的可转换公司债券募集说明书摘要,1-2-1 股票简称：国电电力 股票代码：600795 国电电力发展股份有限公司 GD POWER DEVE,2008-05-05,00:00:00,/disclosure/listedinfo/announcement/c/2008-05-05/600795_20080505_4.pdf,05dfa20886324447ab2432d18a225f5d,,pdf
8349,南山铝业可转换公司债券募集说明书摘要,股票简称：南山铝业 股票代码：600219 山东南山铝业股份有限公司 （注册地址：山东省龙,2008-04-16,00:00:00,/disclosure/listedinfo/announcement/c/2008-04-16/600219_20080416_5.pdf,817c685fef3e4271b32c0bb37ad554c6,,pdf
8349,南山铝业可转换公司债券募集说明书,股票简称：南山铝业 股票代码：600219 山东南山铝业股份有限公司 （注册地址：山东省龙,2008-04-16,00:00:00,/disclosure/listedinfo/announcement/c/2008-04-16/600219_20080416_4.pdf,1c9cc904bea94a11ad9b95527a27fb1f,,pdf
8349,青岛啤酒认股权与债券分离交易的可转换公司债券募集说明书,青岛啤酒公开发行可分离债申请文件 募集说明书 股票简称：青岛啤酒..................,2008-03-31,00:00:00,/disclosure/listedinfo/announcement/c/2008-03-31/600600_20080331_3.pdf,e6e2242ff1ee44738d3fa404b80d3aa1,,pdf
8349,青岛啤酒认股权与债券分离交易的可转换公司债券募集说明书摘要,股票简称：青岛啤酒 ................. 股票代码：600600 青岛啤酒股份有限公司 （Tsi,2008-03-31,00:00:00,/disclosure/listedinfo/announcement/c/2008-03-31/600600_20080331_4.pdf,0513352ee3304d09bbbc68dccaf411a4,,pdf
8349,莱钢股份公开发行公司债券募集说明书,莱芜钢铁股份有限公司 L A I W U S T E E L C O R P O R A T I O N 公开发行公司债券募,2008-03-21,00:00:00,/disclosure/listedinfo/announcement/c/2008-03-21/600102_20080321_10.pdf,59a54e37923f40a09362c2e776ff879f,,pdf
8349,莱钢股份公开发行公司债券募集说明书摘要,莱芜钢铁股份有限公司 L A I W U S T E E L C O R P O R A T I O N 公开发行公司债券募,2008-03-21,00:00:00,/disclosure/listedinfo/announcement/c/2008-03-21/600102_20080321_11.pdf,412f3091ec4d4201a0ad7345b44b878e,,pdf
8349,五洲交通发行可转换公司债券募集说明书,广西五洲交通股份有限公司 （注册地址：广西南宁市金湖路53号） 股票简称：五洲交通 股,2008-02-26,00:00:00,/disclosure/listedinfo/announcement/c/2008-02-26/600368_20080226_3.pdf,8720310bac5846e4ac70abdc28ee8b0c,,pdf
8349,五洲交通发行可转换公司债券募集说明书摘要,广西五洲交通股份有限公司 发行可转换公司债券募集说明书摘要 股票简称：五洲交通 股票,2008-02-26,00:00:00,/disclosure/listedinfo/announcement/c/2008-02-26/600368_20080226_4.pdf,fbf7f4204ff74fba8dcf40ab19f5c505,,pdf
8415,五洲交通发行可转换公司债券募集说明书摘要,广西五洲交通股份有限公司 发行可转换公司债券募集说明书摘要 股票简称：五洲交通 股票,2008-02-26,00:00:00,/disclosure/listedinfo/announcement/c/2008-02-26/600368_20080226_4.pdf,CMS3662868,,pdf
8415,五洲交通发行可转换公司债券募集说明书,广西五洲交通股份有限公司 （注册地址：广西南宁市金湖路53号） 股票简称：五洲交通 股,2008-02-26,00:00:00,/disclosure/listedinfo/announcement/c/2008-02-26/600368_20080226_3.pdf,CMS3663032,,pdf
8349,承德钒钛公开发行公司债券募集说明书,股票简称：承德钒钛 股票代码：600357 承德新新钒钛股份有限公司 Chengde Xinxin Vana,2008-02-25,00:00:00,/disclosure/listedinfo/announcement/c/2008-02-25/600357_20080225_3.pdf,fd03b90a0a0347cd8ed986cc9cbe0073,,pdf
8349,承德钒钛公开发行公司债券募集说明书摘要,股票简称：承德钒钛 股票代码：600357 承德新新钒钛股份有限公司 Chengde Xinxin Vana,2008-02-25,00:00:00,/disclosure/listedinfo/announcement/c/2008-02-25/600357_20080225_4.pdf,540d7fcba792485bbec9631ccd0ba7c2,,pdf
8349,中国石化认股权和债券分离交易的可转换公司债券募集说明书摘要,1-2-1 股票简称：中国石化 股票代码：600028 中国石油化工股份有限公司 CHINA PETROLE,2008-02-18,00:00:00,/disclosure/listedinfo/announcement/c/2008-02-18/600028_20080218_4.pdf,73985096afd240b8a8dca371dbfb4957,,pdf
8349,中国石化认股权和债券分离交易的可转换公司债券募集说明书,1-1-1 股票简称：中国石化 股票代码：600028 中国石油化工股份有限公司 CHINA PETROLE,2008-02-18,00:00:00,/disclosure/listedinfo/announcement/c/2008-02-18/600028_20080218_3.pdf,5b7219e5b5df427e9a60e9f2912744cc,,pdf
8349,上港集团认股权和债券分离交易的可转换公司债券募集说明书摘要,1–2–0 股票简称：上港集团 股票代码：600018 （上海市浦东新区丰和路 1 号） 认股权,2008-02-18,00:00:00,/disclosure/listedinfo/announcement/c/2008-02-18/600018_20080218_4.pdf,184305e26cea4b3ba493226830c9a051,,pdf
8349,上港集团认股权和债券分离交易的可转换公司债券募集说明书,1-1-0 股票简称：上港集团 股票代码：600018 （上海市浦东新区丰和路 1 号） 认股权和,2008-02-18,00:00:00,/disclosure/listedinfo/announcement/c/2008-02-18/600018_20080218_3.pdf,d56889f273764252b5c4e6481916426b,,pdf
8349,中国石化认股权和债券分离交易的可转换公司债券募集说明书（更正公告）,1-1-1 股票简称：中国石化 股票代码：600028 中国石油化工股份有限公司 CHINA PETROLE,2008-02-18,00:00:00,/disclosure/listedinfo/announcement/c/2008-02-18/600028_20080218_3a.pdf,3cd88a3ae2174ddf9f0be0d7450827b7,,pdf
8415,上港集团认股权和债券分离交易的可转换公司债券募集说明书摘要,1–2–0 股票简称：上港集团 股票代码：600018 （上海市浦东新区丰和路 1 号） 认股权,2008-02-18,00:00:00,/disclosure/listedinfo/announcement/c/2008-02-18/600018_20080218_4.pdf,CMS3663114,,pdf
8415,中国石化认股权和债券分离交易的可转换公司债券募集说明书,1-1-1 股票简称：中国石化 股票代码：600028 中国石油化工股份有限公司 CHINA PETROLE,2008-02-18,00:00:00,/disclosure/listedinfo/announcement/c/2008-02-18/600028_20080218_3.pdf,CMS3662326,,pdf
8415,中国石化认股权和债券分离交易的可转换公司债券募集说明书（更正公告）,1-1-1 股票简称：中国石化 股票代码：600028 中国石油化工股份有限公司 CHINA PETROLE,2008-02-18,00:00:00,/disclosure/listedinfo/announcement/c/2008-02-18/600028_20080218_3a.pdf,CMS3662788,,pdf
8415,中国石化认股权和债券分离交易的可转换公司债券募集说明书摘要,1-2-1 股票简称：中国石化 股票代码：600028 中国石油化工股份有限公司 CHINA PETROLE,2008-02-18,00:00:00,/disclosure/listedinfo/announcement/c/2008-02-18/600028_20080218_4.pdf,CMS3663028,,pdf
8415,中国石化认股权和债券分离交易的可转换公司债券募集说明书摘要（更正公告）,1-2-1 股票简称：中国石化 股票代码：600028 中国石油化工股份有限公司 CHINA PETROLE,2008-02-18,00:00:00,/disclosure/listedinfo/announcement/c/2008-02-18/600028_20080218_4a.pdf,CMS3662702,,pdf
8414,上港集团认股权和债券分离交易的可转换公司债券募集说明书摘要,1–2–0 股票简称：上港集团 股票代码：600018 （上海市浦东新区丰和路 1 号） 认股权,2008-02-18,00:00:00,/disclosure/listedinfo/announcement/c/2008-02-18/600018_20080218_4.pdf,CMS3661926,,pdf
8414,中国石化认股权和债券分离交易的可转换公司债券募集说明书摘要,1-2-1 股票简称：中国石化 股票代码：600028 中国石油化工股份有限公司 CHINA PETROLE,2008-02-18,00:00:00,/disclosure/listedinfo/announcement/c/2008-02-18/600028_20080218_4.pdf,CMS3661918,,pdf
8415,上港集团认股权和债券分离交易的可转换公司债券募集说明书,1-1-0 股票简称：上港集团 股票代码：600018 （上海市浦东新区丰和路 1 号） 认股权和,2008-02-18,00:00:00,/disclosure/listedinfo/announcement/c/2008-02-18/600018_20080218_3.pdf,CMS3662622,,pdf
